app_name,review_text,rating,sentiment_label
Amazon,"Amazon Cust. Spt instructed me to uninstall the Amazon Shopping app (Google Play) from my Samsung Galaxy Tablet A8 (2022) because I was switched to Amazon Japan vs US and there was no way to switch back (which is disgraceful design). I uninstalled, & with the guy still on the call found I couldn't reinstall the Amazon Shopping app on my tablet. WTH. I do all my frequent Amazon shopping from my tablet app. I will Not shop via browser on my tablet. When will the Amazon apk devs address/fix?",1,Negative
Amazon,Waiting to place first order this month. Will know more once order details are given and delivered. Wishing The Best.,4,Positive
Amazon,I always get as described ta mates that was easy,5,Positive
Amazon,اقوى برنامج طفرني,5,Positive
Amazon,i love amazon it delivers my 📦 package neatly and well mannered i love amazon ❤️♥️,5,Positive
Amazon,"It so easy to shop. I have , when not feeling well been able to get the things I need easy and fast.",5,Positive
Amazon,bad can't install ?????????!!!!!!!!!!!!!!,1,Negative
Amazon,This isn't available for my device ??? !!! Android tablet is 1 year old. 🤪,1,Negative
Amazon,yourapp is confusing your computer can't interface with Mine and I can't get on line,1,Negative
Amazon,"terrible app. reset password, doesn't work. reset a second time. it works. try to log in, restricted. try spending an hour on the phone. went back to eBay remembering how fkn terrible Amazon actually is for everything except finally finding something useful (rare as fk)",1,Negative
Amazon,Why does my Amazon app all of a sudden show Arab Emirates instead of the US??,1,Negative
Amazon,"new update sucks, finding things has become way harder and the app design looks cheap and seems cluttered",2,Negative
Amazon,"Locked me out after I changed my phone number, zero customer support assistance when requested. Automated walkthrough provides false information on how to fix, app is now bricked.",1,Negative
Amazon,Never had a problem with Amazon's mobile app.,4,Positive
Amazon,Just bought a Google Pixel 10 Pro paid...but no receipt,1,Negative
Amazon,Good for reviews. The shipping times are becoming deeply inaccurate.,3,Neutral
Amazon,Update for tablet use needed!!,1,Negative
Amazon,UI/UX design is super poor. When my LTE is a bit weak I can not open my list/order/history. Glitchy app.,1,Negative
Amazon,"it just constantly telling me uh ohh something went wrong. its like, hey you might like this, check it out...uhh ohhh sike",2,Negative
Amazon,I love shopping on here cuz it stops me from going outside to the stores to be looking for things that might not be there at Amazon has it all,5,Positive
Amazon,Great amazon shopping,5,Positive
Amazon,تم الغاء عملية الشراء بسبب التأخير والى الآن لم يتم إسترداد المبلغ منذ ثلاث أسابيع وللأسف لا يوجد خدمة عملاء للتواصل..,1,Negative
Amazon,Took money out of my debit card without permission even though I have no Amazon account.,1,Negative
Amazon,it's taking a long time to load on my phone,1,Negative
Amazon,Bait and switch tactics. It says overnight and once you purchase it gets kicked to Monday. They lie about not having access to the Amazon lockers. This is my official last time purchasing Prime membership since you guys literally can change the ship time whenever you want and I have to deal with it. 👎,1,Negative
Amazon,"if you add something to your list or add it to the cart and then think about it for a couple of days, Amazon will instantly raise the price of that item. so buyer beware. and because of that I am limiting my purchases through Amazon because that's bad business and it sucks.",1,Negative
Amazon,"new AI return prompting not working, gets stuck on ""OK, was there anything inaccurate about the product description or images? If so, please describe."" and unable to continue return on mobile",1,Negative
Amazon,"this app doesn't seem to be available for the Samsung A11+ in the United Kingdom for some reason and tells me it's not compatible anymore, what is going on with the A11+?",2,Negative
Amazon,"sloppy experience. I suggest trying to find what you are looking for without typing it into the search bar. Instead, shop by department, then category and try using the filters you can click on to try to narrow down your search and see how close you can get to finding your chosen product. Even when searching with the search bar, Amazon is more interested in offering what they think you might also purchase instead of what you searched for. ""sponsored product"" is also out of control as well.",1,Negative
Amazon,O app nao te deixa pedir reembolso de compras em que enviaram menos itens do que foi pedido,1,Negative
Amazon,Suddenly stopped working on Samsung tablet after having worked for years. Tried uninstalling and reinstalling and says not supported. Goodbye Amazon prime.,1,Negative
Amazon,app crashes with every search attempt since the most recent update. completely unusable.,1,Negative
Amazon,"amazon, dangerous company, boycott them and it's owner",1,Negative
Amazon,"Will not play videos in product images, and cannot back out once a video has been opened. Crashes and loses text I typed when trying to add a picture to a review.",1,Negative
Amazon,It's a really easy and straightforward shopping experience every time 👍,5,Positive
Amazon,love amazon they always get my orders here fast.,5,Positive
Amazon,"App no longer allows me to take a long screenshots anymore!!!! oh sure, the app allows a regular screenshot BUT my Samsung s25 lets me take entire page screenshots but cuz Amazon thinks I want to share the screenshot I just took, it stops me dead in my tracks from being able to scroll the page while taking a long screenshot at the same time!! it keeps constantly popping up a full page bunch of nonsense trying to get me to share it to all these different platforms!! What a joke!!!!!!",1,Negative
Amazon,always had great experiences with Amazon,5,Positive
Amazon,Mein Konto ist immernoch gesperrt obwohl seit über einem Jahr alle offenen Zahlungen beglichen wurden. Kundenservice ist entweder nicht erreichbar oder keine Hilfe.,1,Negative
Amazon,no good,1,Negative
Amazon,"i swear if ur package is ""lost"" you never can get ur money back its actually crazy",1,Negative
Amazon,"It's very irritating that you can't use the app to remove a payment method, only add one. And it was also not letting me complete a return today. Luckily, I have a laptop to pull up the website so I don't have to fight with the useless customer service bot.",3,Neutral
Amazon,"Most orders arrive when the listing indicates. I've been finding many, recently, that will say they will deliver today, but once my order is placed, it changes to a next day or later delivery time. My job requires me to travel. When I place an order based on that delivery time, I need it to be reliably delivered at the time indicated by the item post. Also, some street addresses in complexes have several circles with lot numbers.",4,Positive
Amazon,good app to download it on your phone,5,Positive
Amazon,Poor after-sales service,1,Negative
Amazon,The app keeps crashing!,1,Negative
Amazon,too many updates,1,Negative
Amazon,"Great app. But the ai thing says there's a retry payment method right by the order. I've looked and no button. please fix this. It would be great if it was below the Big revise payment button. when it needs to be revised but with ""retry payment method"" underneath the revise payment. thank you.",5,Positive
